Time,Conv Layers,Dense_layers,Dropout Rate,L2 Rate,Accuracy
2025-03-26 16:49:15.152477,3,32,0.2,0.06,0.9286921441555023
2025-03-26 16:50:42.597844,3,64,0.2,0.06,0.9144466698169709
2025-03-26 16:52:18.770210,3,128,0.2,0.06,0.9086921453475952
2025-03-26 16:54:03.512095,3,256,0.2,0.06,0.8873641729354859
2025-03-26 16:55:17.384057,3,512,0.2,0.06,0.6748893350362778
2025-03-26 16:56:58.625680,3,1024,0.2,0.06,0.6106036216020584
2025-03-26 17:00:05.918115,3,2048,0.2,0.06,0.6106036216020584
