Time,Conv Layers,Dense_layers,Dropout Rate,L2 Rate,Accuracy
2025-04-13 15:03:12.196574,3,32,0.2,0.06,0.9172836899757385
2025-04-13 15:04:14.775432,3,64,0.2,0.06,0.8658551335334778
2025-04-13 15:05:24.496713,3,128,0.2,0.06,0.8377464711666107
2025-04-13 15:06:30.340298,3,256,0.2,0.06,0.720603609085083
2025-04-13 15:07:32.284843,3,512,0.2,0.06,0.6106036216020584
2025-04-13 15:09:09.983422,3,1024,0.2,0.06,0.6106036216020584
2025-04-13 15:12:00.953293,3,2048,0.2,0.06,0.6106036216020584
